NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
3081999;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;598.0;488.1;551.0;612.0;DDCDAAEBD.BDEEBCEEBBBDBDBCCBDAADECBEAEAACEAEB;EBCCADEEAEEACCEABACEDDBCABDBEACBEBCDBAEEBAECB;DACEBCAEDBDDEAEACDDBDABACDCCBDCDABDECDBECBECA;DEBEBADAECCADADAABCCEABACDEBDBCEDBEABADDBEACC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;160.0;180.0;140.0;140.0;160.0;780.0
762527;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;502.1;512.9;482.3;425.3;BACBCABCEDBEAECBDDCAADDCEBCCCBEDBEEBACADCDEAD;DCDCECEBECBAEBDACCDDBCAABCCBDECBDACACDBABDECA;AADBECACECDBDDCEDDADAEBABDCDDCBCDEEECCCEAECDA;CDBACDEBCACDCCBEABDDADACCDAEDCEDADCEACDBDDDBD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;160.0;200.0;160.0;160.0;200.0;880.0
3338211;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;553.2;541.6;557.2;454.9;BAECDACAAACAEBDABCCBDCDAEBCDADEECADCCDDCDBDBA;AACEBEACEBADDCBDCBCDCDCACBACBADACDADADBAEECED;CDAAABCBEDCDDDBCECBCAABDDBDCADABDBDDCAECADBEB;ECCDDECEBCABCDCCCBDDEDCDCEBDAADECDAABCCDBDBDC;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;120.0;160.0;120.0;120.0;120.0;640.0
811000;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;435.6;529.5;510.7;591.6;DBAEEEDAACDCCEAEBDACDDDBBDCEBDADACBEBECACDECD;BBEDABACCEBDCEDAABCDBCCEBADBBDDCACEAEDBCDBECA;BAABDCAACADCEBDDCEDBCACADCEBECABDBEECDABCBECA;CDBDAACCABCDBEBABCBBCCDAECBDCBBECDBC.BCDBADDB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;140.0;100.0;120.0;100.0;100.0;560.0
1725217;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;619.7;596.5;603.2;510.5;BAEDDEADDDABCDDCEABDDBECECADDBEBACCEEEDDDCCBE;CADDBCDBEBDDCCACABEACECADCCDEABCBABECBABCDDAD;EAABCDBCBDEECCBABDCDADCEACAECDDBDABDADDDDCECB;BCDACCBCBEBBDCCDAAADBDDCBABAEDBBDEBAABDBCEABB;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;160.0;200.0;160.0;160.0;180.0;860.0
2245837;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;584.3;576.4;566.1;759.4;BAEACCBDDBAEBBCDEBBCEBCAEACDDDAAAECBDAECBEADB;BAEDBDDBEACCEAADEBEADCEABAECEBBEBADAADBCCECED;EAABCDDABBEECCDCADECADEEBEBDDBABCEBDABADDBECE;CBBABBADADBBCEDBADCEBBDCDBADCDEDDCAADDCBBCCCE;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;120.0;120.0;100.0;120.0;80.0;540.0
3062495;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;0;1;1;0;;1383.0;1395.0;;;594.0;479.3;;;ADCBBEBEDBBDDEBDABADBAECEDADEADAEEADEEBABABDC;DEA*CBEBECDBEADAECBDDBADEDCBAEBDDADAADCCADDEB;;0;;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;;1.0;140.0;120.0;140.0;140.0;60.0;600.0
3182373;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;548.3;556.0;546.8;649.8;BCCEBADAECDEAEDBBCCDAABCAECBEDAACBCEBECACADAB;DCBCACDAACBDEADBEBDDACAADDCADEEEBCDEABCABCDDA;DDCABDADECBEDAEEBBEACDDECDADEBBCEBDCECCEAEDDB;DBCECCACECDCEEBCEEBDADBBCEBBDDCCBCACDDABABCDD;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;140.0;140.0;160.0;160.0;60.0;660.0
446224;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3302700;Maricá;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;477.0;429.1;560.8;418.6;BCBBBBCD*CDEABDDAEDEBEABACABEBCDCDCACEACBADBC;ACDBACDABCBDEEBDBBAECAADABDCBCDBCDEBDBDBDCBAB;ABABBCADECBBDBDEBBCABCEEDDCABDBDEBDEDDDECDCDC;DBCDBC.ECBCADCBBCDABCDABCAEBCCBABEBDDEDECDCCE;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;140.0;120.0;120.0;80.0;100.0;560.0
155031;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;409.8;501.3;499.9;530.4;AAEBCEDCADAABBADEBCAAAADBCAEADBBBCEAAEADACBEC;BBACBEDACACCDBADEADEDBCAAEEBEBBBCABEAAAECCEAB;CABBEDBCADAECEDBECCCADECAABBDCDBAEDDAEDEDBECA;DCAAEACDBBCEAACBDDCEABAAEDBACACBADECABDACDEBB;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;100.0;60.0;60.0;60.0;0.0;280.0
155457;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;498.7;498.5;554.5;528.7;BDABECBEDBBADBEAEACDAECDADEBDCCDBEECDACBECADC;DACDBCDCEACDBBECBAEEACCDDEDDBECEBAEBDAEBCDBDA;DBAACADCBDEECDBBDCEDBDDEBCDECABBDABEBBDDBCECD;DCDBCEDBDDCABDEBDDCADBCADBECADAEACBDEADBDBECA;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;120.0;200.0;140.0;160.0;180.0;800.0
2886028;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;390.4;546.8;523.8;425.7;ADBEEBCECBBDBDEBE.AEBEABBAAABDABECBDAEECCCBDE;CABAECDBBBCCABACEACBCCCADECBABBECAAECBCECCBCD;DAACCEAAEEEEACAAEDCDADEEACBADDBBDCBDADBCDCDCA;DCDDBCCECBCDEDCBDBACEBDCBDCDDCDEABCCCEDADBECD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;160.0;140.0;160.0;140.0;140.0;740.0
1265561;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;624.3;606.6;630.7;645.9;BAEADCADBDAAAACBEBBDBBBCEAEBCBBAADCAEAADDBECD;DAEAADDBCBCCEDACBAEABBAADEEDEEBEEAAECBABCDACD;DDCEADDCBDEECCEBBDEDADEEBCEEAACBDEBDBDDDDAECB;DCDABCCEBDEBBECBAECEBCBBEBEAAACBECBEDEEBBCECC;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;140.0;140.0;120.0;180.0;180.0;760.0
232282;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;612.9;523.9;575.3;671.2;DABDDEEDBBCDECBCEDBADACBBEADDEDAABCDCEAACBCEC;ABBAADCECEECECAADBADCBBCDCDBBCDCAEBDDACEBD*BA;AACCBCBEDADDEBBADEBBDEBBBCEADBDCCADEDDDECBECB;CBBEEADCBDEDCDDABBEAECCBECCDBDCADEBDADDCEABDC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;160.0;180.0;160.0;160.0;200.0;860.0
3878467;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;0;1;1;0;;1384.0;1396.0;;;517.5;472.7;;;ADAEBADBECADABCBCACDDBBADDEABDEABACBDDAADCECA;DEDBCDADBCADDACAAEABACADCDCCEEDCEBABDACCDAAEB;;1;;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;;1.0;120.0;120.0;100.0;120.0;80.0;540.0
1132373;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3300456;Belford Roxo;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;517.0;532.6;519.6;510.9;ECEDCACBEEDBDBABDCBEAEDBCCDABCDACDBCADCEBBECC;BACBBEBEACDCDEABDECEAAEDCDBC*BCAEEADEEBADEDBA;ECDADECEECCDDADDACBBDABACBEEACABDADBCBDBADA*B;CEBDDCBAADCBBAEDEECCEDABCECADCEBC*AEDEAECEACD;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;140.0;160.0;120.0;140.0;200.0;760.0
19941;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;612.5;612.5;613.0;611.9;BDBBBEABCDAACCDDEABDDBECDADDCAADACCBCEBBDDCDE;EAEDBADBEBECEDABDAEABCACDEDBEBBEEACECBCACDDAA;EAAACCDCBDEDCCBBBDEDADEEACBEBDBBCCEDBDBDDCECB;BDDACBDDABCCABDCDDCBBCEBACBDDCBBADEBDECCCCEDC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;160.0;200.0;160.0;200.0;160.0;880.0
518118;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;611.8;539.7;552.6;628.8;DDBBDEABABCAACBAECCEBDCDDDDABBBBEBDEAEAACEAAA;ABCAADDDEDAEDCCADCDDECCCBADBBCBBACCAEEEBBBDEA;BACDACBDDABEEBDDCEBBDDCDCDDABAADBBDEDDBEC*EEE;CDACDADDBBCBDDDACEBCBBCEBDEABBADBBBCCADADCDDC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;120.0;120.0;140.0;120.0;140.0;640.0
2856199;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;540.6;506.2;460.2;611.0;DAAADECAABEBBCBCEDCCADACDCBADBAAEBDBEACADECDE;ADECAACEEECCCADBAEDABEADCABAECDBAEDAECEEDBACD;AACCACBADEADEBDACDBBBBAAECCCDACDADCCBDCDECCDC;CBBDCDDCBBBACCDACDDCDECCDDCBDCCAECBEADCDCCACE;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;120.0;120.0;120.0;120.0;40.0;520.0
3006781;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
4025809;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;541.1;535.8;617.8;670.9;DBCDDBDBBECEEDACBCDDDECBBDBEDAAAEBDEECDACEAAD;BDDAADECEBAEDECADECDCBBBBADABEDCAEDAEBDEBBCCB;AACBACBEEADEEBDDDDBBCEBDADCBDDDDCBDEDDCBCBECD;CDBABADDBECDCDDABECDBCBBBDCCBBAECBDEDAAEDDBCB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;140.0;140.0;140.0;160.0;120.0;700.0
4181711;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3305109;São João de Meriti;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;613.6;578.2;576.1;507.6;BDEADCAEDCDABEABCABDABBEECEDBDAAABCABEBCBDDED;CADCDC*BEBCDEBACBEEABEAACDEDEEBECAAECBCACDBCD;CAAACBBCADEECBCADAADABEEBCBEBABBDEBDADADDCDCB;BBEACDBCCECACDECDCCDAEACAAACDCADDABD.**DCEEBB;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;140.0;120.0;140.0;160.0;160.0;720.0
533364;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;501.8;521.1;551.6;454.2;DCAEECBEABDCADEBBCDEEEBCBACDADDAAEACBEDDDECEC;DCBCCBDAEDEDEBBBBBCAADDACCEACAEAACBBBCCABADEA;ABCBCDADECBBDDBEDDAEADBEEDADDBAEEBCABDEECDBDD;BBBDCCEEBEDCACEDBDEDCBDBCEADEACBBADCCAADCCDDB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;120.0;120.0;100.0;120.0;100.0;560.0
3151713;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;454.7;491.1;406.2;455.3;DEBAECACEDBACEEABEAADAEABDEBEEBABBCCDBAECBBDC;EABCEBDDBCDCCCBEECDEACDADBEACEDBEAEBDBDAECACA;AAAAACCECDADDACDDBDABEDADDAEECBEEAAEBDAEAEBDE;BAADACEDBCDCBDEECDDBAEDECBEBACEBCEBAEDABECAED;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;100.0;160.0;100.0;120.0;100.0;580.0
